date,TCS,INFY,WIPRO,HDFCBANK,ICICIBANK,KOTAKBANK,RELIANCE,ONGC,BPCL,HINDUNILVR,NESTLEIND,BRITANNIA,SUNPHARMA,DRREDDY,CIPLA
2020-05-26,2174.63,971.55,364.56,1941.74,868.01,2913.48,1942.47,127.72,484.33,1934.32,11083.81,3346.82,687.83,3484.87,818.2
2020-05-27,2199.85,981.46,369.55,1932.6,873.32,2968.7,1937.55,127.35,481.15,1944.65,11045.0,3320.0,705.34,3508.94,809.86
2020-05-28,2184.47,992.89,373.81,1967.07,880.68,2989.56,1955.46,130.69,480.17,1932.94,11112.41,3338.92,721.17,3525.85,821.63
2020-05-29,2160.6,985.37,364.87,1941.68,858.25,2970.04,1944.9,126.96,478.71,1972.06,11120.58,3365.22,744.83,3538.32,817.83
2020-06-01,2166.87,1001.67,368.33,1941.39,848.93,2947.93,1925.28,126.16,472.0,1943.31,11126.45,3342.57,732.87,3480.82,811.0
2020-06-02,2121.06,990.02,357.94,1969.75,861.64,2966.81,1900.37,124.9,467.45,1939.53,11049.39,3324.2,723.35,3435.98,791.86
2020-06-03,2148.6,1002.64,359.71,2032.9,884.81,3009.88,1931.52,127.6,481.2,1963.49,11209.49,3350.58,737.37,3455.4,797.94
2020-06-04,2197.12,1011.02,364.19,2032.65,875.66,2953.42,1916.35,126.45,485.52,1975.94,11306.81,3364.4,734.68,3478.46,799.82
2020-06-05,2214.62,1032.2,365.9,2050.98,886.54,2953.02,1921.81,124.83,480.18,1990.51,11381.42,3367.25,741.67,3511.86,803.34
2020-06-08,2181.87,1036.39,357.58,2039.52,872.04,2944.08,1896.49,122.77,474.53,1985.25,11309.98,3341.53,725.25,3434.61,785.2
2020-06-09,2200.55,1042.16,360.95,2002.33,880.38,2929.56,1916.24,122.4,479.75,1960.08,11284.53,3303.01,729.57,3439.22,777.87
2020-06-10,2183.04,1041.4,366.03,2001.44,883.24,2918.47,1975.51,122.83,486.66,1928.47,11018.16,3248.66,730.97,3440.99,778.66
2020-06-11,2271.39,1068.98,380.98,2016.79,895.56,2944.44,1992.76,126.71,504.23,1958.78,11002.38,3253.41,763.22,3554.13,813.68
2020-06-12,2314.5,1086.32,384.59,1965.73,889.25,2895.95,1987.22,124.13,504.31,1959.85,11045.71,3215.7,778.94,3572.07,802.24
2020-06-15,2312.79,1086.4,384.92,2003.28,898.87,2924.38,1971.53,124.89,502.93,1957.48,10909.1,3218.53,763.03,3554.47,805.04
2020-06-16,2279.63,1058.72,370.8,1995.19,890.9,2992.92,1929.24,121.25,485.25,1944.32,10784.67,3214.31,743.04,3491.19,766.02
2020-06-17,2218.06,1032.66,360.17,1951.83,886.55,2988.27,1905.94,117.21,469.05,1901.52,10558.59,3138.5,727.78,3407.84,740.92
2020-06-18,2225.3,1039.25,358.39,1989.26,890.06,2977.23,1908.54,116.17,473.55,1877.06,10600.5,3128.21,714.32,3351.99,743.47
2020-06-19,2206.13,1024.05,347.17,1961.23,879.81,2975.93,1850.92,110.93,460.08,1879.47,10423.92,3110.45,704.57,3370.18,735.06
2020-06-22,2138.48,999.96,340.81,1914.81,856.25,2905.16,1772.58,108.9,436.46,1846.12,10267.69,3088.54,690.65,3301.81,722.3
2020-06-23,2161.46,988.37,344.56,1884.4,859.33,2898.18,1789.01,109.4,434.9,1824.77,10345.38,3075.95,700.88,3356.79,719.92
2020-06-24,2141.25,982.99,334.2,1915.57,875.19,2972.28,1750.78,109.58,435.72,1809.69,10270.47,3064.5,683.36,3294.81,716.67
2020-06-25,2126.44,990.32,327.8,1875.22,864.06,2938.47,1716.94,108.79,431.15,1816.42,10232.13,3058.41,675.33,3312.85,712.17
2020-06-26,2184.98,1010.52,331.55,1929.35,887.99,3034.1,1758.72,111.92,442.98,1866.88,10464.2,3137.46,670.63,3376.77,712.59
2020-06-29,2232.39,1033.25,339.35,1965.04,892.01,3108.38,1821.55,116.15,463.75,1888.63,10479.22,3179.24,683.23,3424.99,723.53
2020-06-30,2242.45,1026.08,341.52,1987.08,901.07,3165.09,1809.77,116.42,456.07,1865.66,10414.1,3145.98,676.43,3408.73,724.05
2020-07-01,2234.81,1006.95,342.78,1954.4,888.18,3139.2,1810.82,117.49,457.72,1839.8,10481.31,3157.98,671.19,3378.91,721.46
2020-07-02,2247.51,1038.04,345.81,1967.36,894.82,3182.73,1794.39,114.67,446.99,1811.42,10336.3,3136.48,667.27,3335.89,714.53
2020-07-03,2273.51,1028.53,350.62,1989.93,912.81,3255.56,1860.57,117.61,461.19,1818.54,10416.61,3193.72,662.97,3340.72,719.88
2020-07-06,2304.38,1034.89,357.48,2010.79,936.7,3300.28,1906.07,124.11,479.15,1837.83,10590.87,3231.14,691.47,3423.26,740.71
2020-07-07,2281.69,1039.65,358.23,1999.55,937.13,3242.22,1909.84,124.92,486.9,1823.93,10418.17,3168.86,678.17,3375.1,752.17
2020-07-08,2292.37,1056.83,361.3,2010.29,937.77,3239.96,1883.16,124.25,481.44,1836.9,10444.4,3184.78,673.46,3353.81,758.21
2020-07-09,2261.02,1047.59,357.67,1981.06,919.72,3202.16,1846.92,122.55,467.21,1834.22,10565.74,3198.69,674.86,3298.58,756.24
2020-07-10,2226.67,1041.57,350.21,1964.39,902.37,3192.7,1812.81,121.42,456.08,1819.5,10491.33,3166.0,668.86,3299.96,746.67
2020-07-13,2261.23,1070.09,353.69,1946.53,902.41,3171.8,1851.77,123.59,464.95,1816.26,10626.09,3151.85,676.82,3355.64,749.75
2020-07-14,2261.35,1070.21,355.98,1964.61,905.56,3186.26,1852.86,121.59,462.87,1846.83,10623.42,3173.75,674.01,3352.72,752.65
2020-07-15,2258.28,1059.19,354.99,1916.5,890.7,3163.03,1817.31,117.1,456.52,1818.09,10515.16,3154.35,668.12,3288.24,734.55
2020-07-16,2263.49,1056.98,350.87,1921.62,891.32,3170.13,1782.91,117.5,456.55,1838.63,10535.31,3133.91,681.79,3310.81,736.69
2020-07-17,2276.85,1074.78,353.7,1968.77,919.4,3203.34,1786.34,119.69,451.07,1845.92,10582.31,3109.7,684.2,3360.21,744.31
2020-07-20,2247.02,1090.71,357.88,1948.22,925.93,3170.32,1803.57,120.89,448.08,1849.23,10590.18,3110.07,679.81,3287.21,731.2
2020-07-21,2248.79,1078.0,356.1,1977.19,949.3,3218.01,1809.0,124.1,455.3,1853.12,10543.97,3101.56,684.89,3313.39,741.36
2020-07-22,2239.94,1073.13,346.27,1960.46,956.24,3207.42,1788.38,121.58,453.8,1850.36,10459.57,3076.31,688.13,3341.2,743.91
2020-07-23,2256.59,1086.41,343.52,1994.08,964.59,3236.98,1839.46,124.94,467.82,1842.11,10607.45,3051.58,685.24,3346.4,748.79
2020-07-24,2280.12,1093.03,347.61,1986.56,964.62,3236.72,1865.73,127.76,478.26,1845.66,10696.65,3066.86,679.92,3319.07,746.42
2020-07-27,2307.89,1100.76,347.19,1994.0,971.44,3263.89,1884.35,130.4,484.8,1850.47,10711.08,3062.7,692.4,3402.62,754.23
2020-07-28,2352.43,1122.23,355.16,1982.62,977.23,3240.14,1870.54,129.17,482.05,1848.45,10644.65,3051.57,704.13,3419.69,767.68
2020-07-29,2330.0,1124.81,352.61,1981.8,973.78,3265.76,1845.71,129.06,477.76,1853.43,10733.95,3090.3,714.12,3384.87,775.54
2020-07-30,2331.26,1120.96,356.84,1970.35,952.78,3216.49,1857.3,131.45,482.53,1875.58,10721.23,3096.07,708.64,3375.19,776.81
2020-07-31,2353.13,1123.56,359.9,1974.59,945.22,3211.23,1855.12,130.9,483.26,1881.39,10718.76,3122.87,697.53,3357.51,790.34
2020-08-03,2324.04,1098.13,357.1,1902.79,915.43,3186.0,1809.71,124.65,457.52,1853.84,10656.31,3110.82,695.61,3340.86,787.22
2020-08-04,2318.31,1070.35,351.4,1872.95,902.76,3154.07,1811.22,125.75,460.77,1869.44,10764.23,3121.21,697.6,3366.86,799.1
2020-08-05,2278.12,1051.5,344.97,1867.4,912.1,3156.76,1776.87,125.07,454.94,1822.61,10586.03,3033.16,683.68,3258.35,791.05
2020-08-06,2282.92,1039.28,347.37,1827.2,900.67,3094.71,1762.72,124.35,455.11,1833.46,10603.29,3043.28,677.22,3230.38,791.6
2020-08-07,2281.54,1019.64,346.64,1825.61,892.63,3052.8,1782.6,125.47,461.84,1818.67,10565.24,3028.93,671.48,3245.0,794.68
2020-08-10,2259.69,1028.87,349.43,1820.16,881.95,2959.04,1749.57,121.47,452.92,1801.24,10379.0,2974.02,671.21,3230.9,788.91
2020-08-11,2257.47,1013.61,350.87,1832.91,876.28,2940.48,1739.93,117.33,448.88,1791.42,10386.11,2964.23,665.5,3152.27,768.72
2020-08-12,2225.52,1013.99,344.91,1830.27,870.62,2898.0,1722.23,117.09,441.54,1799.36,10372.43,2935.19,665.71,3152.89,769.63
2020-08-13,2218.12,1013.17,336.2,1777.98,860.55,2887.94,1681.4,114.23,432.75,1797.91,10182.26,2871.58,655.96,3141.32,774.42
2020-08-14,2213.16,996.99,335.56,1801.28,869.12,2890.18,1701.4,116.01,436.01,1809.58,10356.4,2915.88,656.43,3166.44,787.04
2020-08-17,2181.06,991.32,327.17,1816.49,871.47,2935.03,1703.79,114.64,437.19,1837.47,10404.8,2948.17,657.04,3141.31,774.63
2020-08-18,2229.48,1008.9,325.29,1836.16,880.05,2972.08,1690.66,115.22,445.23,1868.15,10478.29,2961.49,660.33,3165.02,780.93
2020-08-19,2243.86,1030.31,332.44,1837.42,888.59,2952.3,1719.73,116.34,447.78,1877.2,10377.47,2907.76,664.85,3185.69,786.39
2020-08-20,2201.05,1007.68,327.2,1833.55,884.39,2969.49,1723.61,115.35,441.91,1838.89,10239.1,2892.3,663.09,3212.04,782.81
2020-08-21,2240.12,1018.73,336.97,1849.42,897.99,3032.58,1748.71,117.47,451.34,1846.22,10163.32,2945.85,664.58,3238.19,799.5
2020-08-24,2224.42,1003.18,334.75,1794.11,874.5,2975.9,1726.69,113.43,447.86,1828.45,10111.17,2936.38,652.73,3153.01,779.99
2020-08-25,2193.05,1008.59,329.72,1747.16,870.2,2923.4,1701.11,109.58,443.95,1791.3,9903.67,2888.96,652.0,3105.13,763.3
2020-08-26,2172.17,1003.87,324.55,1744.79,875.9,2952.74,1674.55,111.31,441.79,1786.69,9926.18,2935.11,636.79,3060.88,742.77
2020-08-27,2178.83,1010.18,325.6,1734.0,852.07,2929.25,1695.09,111.32,446.73,1767.21,9887.74,2916.6,628.77,3020.53,728.07
2020-08-28,2190.74,1000.57,324.84,1728.47,840.36,2963.6,1675.69,109.25,436.28,1788.27,9977.2,2947.4,637.18,3049.17,725.91
2020-08-31,2182.64,990.35,324.15,1709.75,850.72,2929.61,1702.86,110.16,444.78,1801.63,10002.31,2953.0,618.43,2991.92,711.5
2020-09-01,2149.81,977.61,320.71,1715.5,853.09,2914.29,1706.46,110.37,447.83,1811.34,9998.24,2946.42,612.83,2937.86,704.8
2020-09-02,2158.45,988.05,322.28,1723.37,857.96,2912.37,1692.69,107.52,440.32,1817.13,9966.13,2937.24,618.95,2969.31,703.31
2020-09-03,2187.12,1009.57,323.54,1717.95,870.64,2925.33,1654.04,104.12,430.77,1796.18,9867.12,2897.58,631.63,2996.65,715.55
2020-09-04,2228.26,1038.96,331.14,1695.02,868.9,2936.12,1665.1,107.2,438.78,1813.81,9980.26,2944.58,620.0,2939.67,717.09
2020-09-07,2207.11,1029.67,324.8,1726.61,897.76,2968.73,1668.2,106.69,442.18,1829.48,10068.78,2965.14,646.85,2987.19,720.28
2020-09-08,2197.6,1010.01,317.62,1687.71,874.61,2900.84,1646.9,104.05,438.27,1835.94,10036.36,2931.85,641.12,2950.79,691.8
2020-09-09,2208.61,1019.13,325.82,1703.09,887.45,2912.97,1675.96,107.99,438.73,1844.64,10300.53,2990.8,663.0,2997.29,707.05
2020-09-10,2210.94,996.75,320.64,1663.22,881.89,2910.52,1666.0,107.94,437.61,1855.7,10349.73,2993.37,656.54,3004.76,697.42
2020-09-11,2239.73,994.48,320.05,1679.16,889.72,2928.75,1680.37,107.73,443.37,1895.05,10607.96,3077.9,660.51,3075.94,698.59
2020-09-14,2215.69,963.03,320.09,1642.69,871.48,2856.31,1682.65,106.44,437.33,1879.64,10509.71,3024.38,635.36,2981.73,679.82
2020-09-15,2162.9,932.09,311.95,1606.34,874.54,2875.61,1657.99,105.66,429.47,1840.77,10235.33,2962.51,623.31,2913.82,668.95
2020-09-16,2143.9,915.3,308.85,1603.11,860.35,2880.44,1617.65,102.66,415.98,1812.82,10077.56,2964.4,606.7,2930.86,667.72
2020-09-17,2147.75,921.29,317.31,1591.27,842.72,2824.6,1627.13,100.83,414.0,1831.67,10108.92,2998.03,606.07,2919.23,664.46
2020-09-18,2199.69,956.69,326.63,1618.78,866.21,2899.14,1642.29,101.82,412.74,1852.7,10261.06,3026.32,617.16,2921.43,662.67
2020-09-21,2216.42,954.8,327.29,1583.81,855.66,2866.38,1620.1,100.11,409.21,1830.17,10095.47,3001.53,605.74,2912.26,663.03
2020-09-22,2318.66,973.84,341.27,1592.64,858.63,2871.27,1614.92,99.73,409.49,1862.09,10296.71,3052.76,609.65,2962.57,671.49
2020-09-23,2286.36,960.66,333.86,1560.8,825.05,2844.61,1579.48,98.92,403.5,1825.89,10046.86,3039.04,606.68,2972.53,669.01
2020-09-24,2269.7,960.17,329.72,1514.6,794.99,2777.94,1537.19,96.24,389.3,1791.92,9983.0,3000.78,597.35,2956.04,662.63
2020-09-25,2312.91,968.88,333.59,1496.66,786.7,2786.1,1560.36,98.36,391.35,1817.0,10028.71,3022.28,595.77,3033.5,657.82
2020-09-28,2348.78,965.02,334.82,1477.23,765.82,2759.04,1579.82,101.96,402.35,1849.72,10198.31,3066.77,591.34,3064.39,660.28
2020-09-29,2333.21,959.85,332.52,1489.76,760.5,2759.66,1610.86,104.9,414.98,1863.9,10249.04,3107.16,602.17,3066.68,656.02
2020-09-30,2373.53,969.21,335.28,1472.45,751.63,2711.17,1640.0,105.88,426.22,1890.26,10445.65,3148.04,614.36,3120.08,660.35
2020-10-01,2398.16,971.31,337.92,1484.49,764.07,2696.74,1657.02,106.34,436.57,1918.8,10664.52,3215.49,631.57,3208.16,680.34
2020-10-02,2400.65,981.19,341.36,1485.28,767.54,2696.94,1650.28,107.9,436.1,1953.58,10646.67,3227.56,634.26,3237.56,692.72
2020-10-05,2411.59,973.1,337.97,1486.77,757.52,2681.63,1644.85,105.9,441.93,1985.16,10581.98,3213.79,614.39,3169.81,682.16
2020-10-06,2400.57,974.82,332.06,1499.88,758.34,2696.02,1634.19,103.82,434.04,2004.35,10666.95,3250.36,617.59,3215.9,672.89
2020-10-07,2393.93,972.82,337.43,1516.64,776.25,2735.07,1645.28,104.95,434.49,1982.22,10579.04,3239.72,632.55,3189.62,684.97
2020-10-08,2367.34,951.49,336.61,1520.37,786.75,2763.99,1693.37,108.03,442.78,1986.87,10712.97,3263.62,631.44,3159.09,668.29
2020-10-09,2372.97,934.72,335.85,1530.35,786.32,2814.92,1668.98,108.3,439.69,1952.07,10782.77,3283.49,620.84,3070.32,653.29
2020-10-12,2370.67,935.29,334.65,1543.35,787.83,2780.38,1659.98,104.63,438.19,1938.1,10736.12,3277.4,612.81,3079.12,651.74
2020-10-13,2425.16,947.35,338.52,1569.25,796.6,2798.73,1656.14,104.47,447.46,1928.09,10723.36,3272.6,615.68,3133.2,661.21
2020-10-14,2421.06,952.31,338.8,1563.66,799.12,2780.4,1644.8,103.26,449.07,1871.06,10545.32,3203.85,599.84,3061.05,656.4
2020-10-15,2440.66,931.87,343.4,1542.1,797.04,2782.27,1634.09,103.13,445.32,1822.29,10520.17,3162.92,589.11,2996.75,646.77
2020-10-16,2440.45,937.39,339.44,1526.96,791.55,2815.1,1626.42,104.22,443.29,1813.46,10462.24,3147.1,590.97,3034.27,649.24
2020-10-19,2478.8,938.7,342.02,1516.1,792.4,2807.1,1638.46,103.38,448.2,1831.74,10409.01,3169.25,589.27,3043.56,647.55
2020-10-20,2481.42,938.83,345.51,1534.41,801.37,2838.78,1651.05,106.53,447.12,1835.98,10499.02,3205.18,584.77,3021.48,647.37
2020-10-21,2491.81,956.69,343.9,1567.36,838.11,2899.14,1640.53,106.25,446.13,1856.71,10524.02,3238.47,583.85,3007.51,656.52
2020-10-22,2422.95,935.77,345.25,1554.97,816.73,2845.49,1641.32,106.17,441.77,1814.82,10446.44,3239.29,582.53,2930.72,658.78
2020-10-23,2416.65,936.96,341.58,1532.16,815.12,2818.85,1614.64,103.8,437.69,1797.0,10343.3,3197.0,566.08,2839.38,645.54
2020-10-26,2395.83,941.71,342.97,1549.95,837.66,2847.36,1643.7,105.01,450.44,1836.53,10380.62,3260.99,584.7,2852.36,655.27
2020-10-27,2423.9,950.66,347.25,1541.0,818.98,2828.43,1658.65,105.26,459.79,1834.83,10277.64,3248.79,582.73,2864.85,651.02
2020-10-28,2467.61,983.25,354.54,1590.47,829.98,2905.31,1703.03,109.48,472.44,1817.14,10238.14,3229.48,581.57,2888.5,653.23
2020-10-29,2443.65,965.83,348.04,1601.4,827.31,2899.48,1681.79,108.56,470.09,1766.1,10150.45,3197.89,565.3,2830.65,639.95
2020-10-30,2422.03,962.14,339.03,1568.7,830.5,2861.38,1684.11,108.77,466.36,1771.29,10223.74,3156.16,565.98,2863.29,643.05
2020-11-02,2459.81,977.34,339.63,1568.28,862.24,2923.54,1742.43,114.07,486.71,1799.55,10381.53,3149.03,577.46,2924.3,649.3
2020-11-03,2474.18,990.48,339.17,1565.5,852.71,2894.32,1708.05,110.99,484.75,1787.86,10290.51,3115.75,583.74,2946.8,659.65
2020-11-04,2485.32,991.53,336.45,1607.13,863.16,2959.75,1732.45,111.78,495.47,1822.02,10491.49,3181.08,581.54,2929.37,656.05
2020-11-05,2488.72,988.67,330.4,1612.34,887.17,3011.14,1742.07,113.22,502.51,1847.63,10610.63,3197.11,580.45,2927.39,655.76
2020-11-06,2480.41,989.77,331.02,1631.76,907.48,3046.82,1729.7,112.53,497.65,1813.83,10596.3,3185.01,584.62,2940.66,658.89
2020-11-09,2500.0,994.5,332.67,1619.28,921.22,3046.09,1747.69,110.88,505.78,1835.33,10638.39,3199.7,594.71,2995.83,658.11
2020-11-10,2526.35,992.77,334.97,1616.04,916.69,3043.64,1724.93,110.92,496.14,1840.65,10702.29,3181.87,594.48,2981.93,654.19
2020-11-11,2483.04,985.45,327.21,1595.57,910.23,2999.45,1705.04,107.62,490.23,1858.43,10869.2,3223.94,601.88,2925.19,655.11
2020-11-12,2509.04,988.1,333.81,1597.35,906.27,3008.03,1696.5,108.56,484.87,1837.23,10793.35,3216.23,594.36,2901.03,648.38
2020-11-13,2509.62,976.36,329.18,1635.32,913.86,3043.21,1684.56,107.37,486.14,1864.48,10842.02,3220.98,603.57,2930.41,662.05
2020-11-16,2441.16,959.27,327.13,1614.67,897.94,3002.55,1671.43,106.1,473.77,1825.45,10753.81,3211.7,599.15,2891.21,656.48
2020-11-17,2419.0,947.22,323.92,1582.5,878.81,2943.53,1695.19,103.11,473.83,1845.11,10796.14,3239.32,600.25,2886.31,636.12
2020-11-18,2426.81,941.97,321.71,1568.24,892.03,3014.78,1704.82,103.15,468.55,1846.29,10950.15,3271.51,588.07,2860.21,628.81
2020-11-19,2380.32,930.86,317.61,1556.48,876.45,3007.46,1690.17,100.51,449.75,1843.72,10967.84,3288.94,582.22,2830.38,612.08
2020-11-20,2368.92,907.51,312.27,1534.17,873.55,2991.71,1689.96,101.57,456.58,1849.14,10984.55,3264.27,583.14,2852.48,615.3
2020-11-23,2428.38,909.47,314.58,1557.82,890.07,3077.95,1700.22,101.17,460.21,1840.54,10934.96,3265.46,590.99,2932.38,611.36
2020-11-24,2418.97,895.59,316.0,1539.24,869.81,3037.89,1682.49,101.69,453.8,1803.5,10703.83,3195.25,575.63,2877.32,607.99
2020-11-25,2440.94,901.4,322.74,1562.29,870.74,3027.14,1710.89,103.57,463.39,1803.21,10788.69,3200.49,578.53,2908.05,613.32
2020-11-26,2394.56,879.48,319.33,1552.12,862.16,2989.13,1712.12,102.13,460.72,1776.84,10617.66,3143.76,569.32,2860.98,606.86
2020-11-27,2287.29,843.93,304.54,1549.71,845.59,2962.92,1713.83,100.1,454.53,1745.31,10411.65,3077.64,553.0,2842.74,601.22
2020-11-30,2320.73,857.42,304.21,1567.14,866.41,2987.7,1735.27,102.18,472.94,1765.08,10409.74,3062.51,567.58,2863.49,598.54
2020-12-01,2324.82,854.75,304.34,1586.66,868.88,2958.64,1772.61,102.41,479.81,1795.75,10550.14,3081.54,574.7,2940.1,605.97
2020-12-02,2371.27,848.07,310.37,1571.74,878.34,2968.31,1769.74,102.86,486.22,1806.89,10534.84,3077.95,576.04,2938.75,611.91
2020-12-03,2313.3,836.19,302.88,1539.52,855.35,2907.26,1675.84,97.34,455.12,1777.64,10305.0,3016.82,573.89,2925.45,613.42
2020-12-04,2300.24,837.72,301.05,1534.61,857.08,2889.23,1700.52,98.21,463.27,1806.67,10447.81,3031.45,582.47,2939.8,622.19
2020-12-07,2269.64,824.19,299.74,1509.28,841.47,2885.98,1696.78,96.95,452.37,1789.87,10286.37,3004.61,579.19,2950.61,621.27
2020-12-08,2250.75,829.59,297.5,1484.73,829.35,2886.39,1694.95,96.92,454.09,1760.82,10035.41,2930.03,577.76,2910.71,622.98
2020-12-09,2259.09,828.5,298.16,1487.69,815.11,2942.36,1709.06,97.89,456.32,1775.37,10032.22,2961.73,582.27,2928.46,615.9
2020-12-10,2301.31,842.42,305.53,1531.48,834.13,3009.21,1752.24,99.5,467.1,1800.2,10084.67,3036.84,580.67,2948.7,627.18
2020-12-11,2323.55,839.43,309.16,1564.88,847.51,3122.49,1742.18,100.39,467.34,1819.25,10084.54,3089.54,586.87,2970.24,635.61
2020-12-14,2355.7,839.0,311.5,1548.1,838.98,3133.47,1743.42,103.45,473.36,1825.53,10145.95,3092.76,584.97,2993.1,637.85
2020-12-15,2333.75,825.52,306.78,1538.09,845.99,3099.01,1725.67,102.45,463.85,1800.43,10096.67,3018.88,581.05,2991.51,632.53
2020-12-16,2347.85,844.4,314.7,1514.84,841.67,3062.63,1742.36,102.88,465.87,1798.69,10043.08,2999.98,582.73,2971.61,637.69
2020-12-17,2374.74,847.18,318.39,1540.52,864.62,3112.08,1755.6,104.05,466.72,1804.18,10180.32,3034.0,586.54,3009.69,640.06
2020-12-18,2397.4,852.51,320.2,1538.36,864.56,3102.71,1768.47,104.05,477.56,1839.61,10194.71,3059.41,585.48,3001.52,651.35
2020-12-21,2389.65,853.94,321.19,1518.85,847.41,3031.8,1741.29,98.95,468.65,1860.55,10184.03,3054.31,582.14,2940.1,637.08
2020-12-22,2417.22,868.57,321.61,1543.61,875.22,3141.52,1818.26,101.93,496.74,1887.36,10182.73,3092.81,589.65,2972.01,634.04
2020-12-23,2411.49,879.04,321.78,1552.34,883.54,3187.6,1795.22,102.12,488.1,1885.38,10220.49,3095.45,585.37,2890.55,622.16
2020-12-24,2453.81,889.23,322.58,1550.1,870.97,3151.82,1790.04,100.13,495.11,1900.33,10253.07,3092.87,591.84,2933.31,627.88
2020-12-25,2472.9,892.45,326.34,1548.33,870.74,3143.44,1786.24,99.08,495.74,1923.38,10374.93,3117.68,606.48,2936.78,635.21
2020-12-28,2446.38,887.06,324.23,1512.23,860.56,3133.9,1777.94,100.22,490.47,1920.26,10200.75,3127.78,610.73,2969.6,628.04
2020-12-29,2456.83,876.66,325.63,1517.1,853.3,3162.12,1797.34,102.11,495.71,1900.13,10240.25,3131.01,598.3,2962.88,633.97
2020-12-30,2457.12,896.98,327.73,1521.34,848.94,3201.01,1792.36,103.34,489.49,1891.61,10266.93,3145.73,598.12,2969.0,643.85
2020-12-31,2478.73,896.72,328.14,1524.36,854.84,3189.96,1804.55,103.81,489.51,1882.57,10307.44,3113.95,611.83,3053.02,648.95
2021-01-01,2487.21,895.84,329.86,1537.88,872.56,3222.55,1850.9,107.23,499.92,1932.61,10538.55,3164.38,633.74,3168.39,667.67
2021-01-04,2473.05,890.76,330.23,1562.29,887.06,3258.8,1895.64,109.07,512.82,1938.13,10576.83,3185.65,638.17,3158.92,677.64
2021-01-05,2451.87,878.63,333.74,1578.63,866.48,3221.6,1859.8,105.97,487.03,1913.39,10479.84,3162.8,617.16,3128.67,666.3
2021-01-06,2500.3,904.59,343.48,1594.4,894.75,3225.04,1856.25,106.23,499.15,1925.69,10469.19,3145.11,634.87,3148.94,689.91
2021-01-07,2482.13,893.43,336.37,1585.04,880.29,3173.14,1821.6,103.51,490.22,1927.29,10476.29,3120.98,629.7,3124.09,682.33
2021-01-08,2488.42,881.31,339.03,1562.01,871.27,3175.65,1843.61,104.2,491.67,1935.57,10562.19,3143.44,624.92,3055.79,669.21
2021-01-11,2487.41,891.8,341.04,1598.05,878.4,3241.1,1849.87,106.08,485.9,1945.48,10494.29,3143.04,629.29,3092.06,668.65
2021-01-12,2515.66,898.34,342.81,1605.23,910.45,3323.99,1893.83,109.09,498.15,1917.71,10429.96,3096.8,620.27,3051.79,650.4
2021-01-13,2516.05,906.38,347.21,1622.0,906.21,3271.57,1860.79,105.96,486.1,1908.96,10340.08,3077.01,616.51,3049.13,660.69
2021-01-14,2480.49,901.28,343.05,1607.84,908.08,3282.24,1839.04,104.84,477.88,1888.37,10267.65,3068.15,627.85,3020.96,658.05
2021-01-15,2453.81,900.17,334.98,1608.47,902.11,3257.85,1789.63,101.92,470.74,1883.85,10220.5,3080.94,624.24,2998.06,657.97
2021-01-18,2438.59,891.63,327.82,1618.91,903.08,3278.51,1756.29,100.88,461.36,1878.58,10271.21,3091.82,619.53,2969.21,667.05
2021-01-19,2494.41,913.4,332.78,1634.5,907.33,3341.57,1774.13,101.11,464.12,1915.32,10502.33,3195.85,635.77,3038.33,655.92
2021-01-20,2505.35,916.49,334.52,1639.41,895.94,3349.0,1787.81,102.53,471.48,1935.07,10511.37,3222.0,636.77,3046.82,662.76
2021-01-21,2527.36,942.79,346.2,1664.7,865.79,3356.85,1797.06,102.36,466.46,1931.32,10507.15,3243.5,631.94,3015.02,662.08
2021-01-22,2549.49,941.18,344.95,1652.81,865.68,3399.49,1753.86,100.15,451.07,1891.22,10477.79,3223.94,631.07,3041.47,656.39
2021-01-25,2537.24,959.84,344.54,1678.85,875.44,3374.32,1716.07,98.12,446.85,1908.2,10518.57,3226.4,648.03,3024.9,667.32
2021-01-26,2538.52,958.68,348.96,1665.58,855.83,3334.49,1708.86,101.64,451.3,1899.38,10429.65,3178.25,633.46,2966.32,671.57
2021-01-27,2576.28,971.5,352.74,1683.02,859.27,3408.81,1717.94,102.33,444.74,1902.33,10566.35,3193.55,633.18,3001.55,661.37
2021-01-28,2612.51,976.12,355.38,1663.41,857.77,3471.58,1740.17,102.36,451.15,1901.06,10620.22,3243.15,615.68,2924.13,647.97
2021-01-29,2619.16,967.72,353.08,1615.5,839.86,3479.89,1745.09,104.95,456.55,1913.45,10768.2,3298.55,613.02,2920.03,650.4
2021-02-01,2605.03,956.93,351.13,1626.93,851.23,3461.59,1782.02,105.66,464.88,1905.39,10984.63,3321.45,611.02,2923.07,655.5
2021-02-02,2600.52,964.41,348.54,1618.17,829.12,3387.7,1799.08,108.18,474.03,1947.81,11122.78,3345.65,610.68,2941.19,656.59
2021-02-03,2639.93,976.7,355.84,1654.35,847.43,3414.97,1791.77,108.41,474.89,1961.36,11199.83,3417.76,605.22,2921.41,661.83
2021-02-04,2629.11,977.27,356.77,1684.45,842.81,3412.64,1803.83,110.08,487.27,1993.07,11226.6,3448.25,602.57,2878.5,665.84
2021-02-05,2639.31,966.75,355.29,1699.04,852.38,3460.21,1814.48,112.76,494.36,1995.79,11212.1,3446.24,583.02,2845.78,656.98
